Tenure,MonthlyCharges,ContractType,SupportTickets,Churn
24.87981560626085,78.47198131186921,0,6,1
8.520469203107353,111.2504983848629,0,2,1
8.459054735236606,48.64934171491454,0,1,0
19.97058360851846,70.48438913345517,1,2,0
44.02825830347272,98.24441110830858,1,3,0
20.884903783636744,68.40717217508569,0,1,0
5.962284562582726,79.04743592499469,2,3,1
21.051083230968672,48.75212943706241,2,0,0
20.72731716302796,78.56614194415297,0,2,1
1.0,66.25711469990902,0,0,0
23.348461601786255,89.71459991359725,0,3,0
21.228785637495864,93.74772103129501,2,2,0
32.35447637776102,120.0,1,4,1
46.18747313934414,81.59266346427151,0,1,0
37.51878035457309,76.51592633164333,0,3,1
20.773335713342036,73.88768603154672,0,0,0
10.721689095099958,62.936674143786234,0,2,1
54.88031763899832,76.76967686923382,0,1,0
24.71062120817386,64.09197179721941,1,1,0
24.167151502955356,73.36921952539228,1,0,0
23.71049895467996,96.3519507121592,1,1,0
26.377017129214263,49.86914869440718,1,0,0
22.267675056912687,92.79757122258091,1,0,0
17.116055917437166,96.3423013467973,0,2,1
17.437692705115296,67.63862946017842,1,0,0
23.606960757408018,27.56290201982811,0,0,0
17.47890274639482,57.84356025811135,1,3,0
15.445850607874029,95.93989093122218,0,2,0
25.277162732302763,69.54263875402236,1,1,0
20.940273390949738,50.01395535410178,0,4,1
42.04791586299226,59.90450157543565,0,2,0
1.0,86.81240053009105,0,3,1
37.09808222306954,80.93467136402758,0,2,0
38.95302230997155,65.2213580166061,1,1,0
1.0,62.663511763706246,1,2,0
19.887748871035814,62.16483701912356,0,3,1
19.5427096080505,51.55179631002995,0,2,1
7.109859663386145,102.30751378938884,0,1,1
14.666199748909497,63.5535906157732,0,2,1
10.673089854410055,94.34317041650993,0,2,1
45.02724532108347,100.42632103844903,1,1,0
35.228140717769534,89.9662179629592,0,1,1
39.258661139929906,61.367593745639034,0,0,0
32.66006476851882,78.07460180673219,0,1,0
10.451378745393253,69.51608787218167,0,0,1
17.705756804642718,51.92596278539744,0,2,0
29.872494734735017,76.48718563443207,1,2,0
9.334466293296655,46.41920417680395,0,2,0
32.555981162068655,93.75358776923127,0,0,1
21.11609522210238,60.70765405403214,0,2,1
19.502150309404833,74.02319311745678,0,2,1
32.5315196184419,75.66575743092284,0,3,1
29.33115973783248,64.82190052591845,2,3,0
19.66840601017104,81.7338760295055,1,3,0
37.91195764037098,60.501926867549514,0,2,0
11.027240068801232,87.42594594914489,0,2,0
31.391227283331165,43.080406395065026,0,0,0
31.117215095620605,72.52759159092824,0,2,1
20.285442728232116,108.77857998116569,1,2,0
27.913596266905415,49.993373507888506,1,2,0
8.986637083376362,56.44510058950297,0,0,0
35.08832423048281,80.2781569931783,0,0,0
21.781174362684133,73.59163563879196,0,2,0
17.727323753771525,77.01260198547118,1,1,0
36.58811071004267,79.78374260295327,1,2,0
15.547875713486889,82.6944293712354,0,2,0
7.098464443637284,92.19399683912447,0,4,1
5.320449917713155,78.19637313857025,1,0,0
31.272119416147675,65.17484690762915,0,1,0
8.634847770044603,83.45147402405462,0,0,0
45.057530183812375,107.99763869790429,0,0,0
1.0,67.34732507234853,1,0,1
44.357476419480456,50.50941390658717,0,1,0
26.532209606431422,92.14161338573946,0,2,0
22.839442657555292,67.59237672092803,1,0,0
17.460970958292606,26.546609079719275,0,1,1
28.78963337222485,86.94843354300843,0,3,1
23.54838357090182,59.29343628092155,0,1,0
37.239622584198266,68.18933435391679,0,3,0
25.370731783944475,76.6396066113803,1,3,1
25.80362113754253,73.80999359558133,0,2,0
19.63665345343373,84.1890363427808,0,1,0
23.31665251534719,61.29027258860313,0,1,1
27.69362122670471,80.26211596352165,1,1,0
3.477979288120496,64.80906644832166,1,1,0
7.821774934731444,84.77620961775006,0,0,1
32.91916912827258,82.30734968026107,0,2,1
26.050385257535304,51.2912259591081,1,1,0
21.79219996376785,91.71964232350064,0,3,0
24.221207196784718,59.28073109771904,1,2,0
28.17098046434005,86.1611559656229,1,2,0
17.52288383628766,77.34574626802682,1,0,1
14.660343295172249,106.76367353590244,0,2,1
26.35014306117218,65.53068035256295,0,1,0
12.259526668619616,63.01366407763605,1,3,0
28.89903306857366,69.61160788224535,0,2,0
3.5689967491459154,63.9364043433145,0,0,0
36.34986764790772,85.998838038841,1,4,0
29.671169788956515,37.67378783126824,1,2,0
27.072356811766507,48.92635161707291,0,3,1
35.79229180734617,48.64394156841614,0,0,0
43.98569333355092,89.00615183947151,0,1,1
36.17244078021756,104.21226745163851,1,2,0
1.9095092240202565,67.91101562925057,2,2,0
8.645076399171582,66.62356553619979,0,1,0
16.502177067651854,71.40104326226363,0,1,0
24.313092602530006,93.2375660521638,1,1,0
30.211908245629477,51.45293731618852,0,2,0
15.291074242158412,74.7673796546957,0,3,0
26.24120117372494,89.50395259564858,2,3,1
14.93540481176013,80.0218833987969,0,1,0
16.66178636409662,73.79163233197487,1,1,1
7.120066837821333,90.02092185134282,0,1,1
12.921201046669148,20.0,0,3,0
7.779784732603996,83.55750639061816,1,3,0
12.289520964272008,56.918486337451526,0,2,1
36.64370155929407,33.387342062870864,2,1,0
12.607213334016684,80.22405199049962,0,0,0
55.58858477804869,97.47317090325916,0,1,0
29.91981481057067,67.25102970744616,0,1,0
26.218033484338488,89.05749094405877,0,1,0
13.69970663782544,102.24556515977291,0,2,0
32.4037185529079,96.29828907168094,0,3,1
17.092346085146712,102.79929058742786,0,3,1
25.464117775744338,84.84254982143784,0,1,0
54.721014459225536,71.50867277803185,1,2,0
22.847281203304203,37.96068376205663,1,1,0
37.791279915428106,65.07875023740102,1,2,0
15.561882898489351,53.135068093676175,0,0,1
23.58013811403646,113.41885434995628,0,1,0
45.24960762762612,66.48228375135326,1,0,0
16.47639530654679,72.46409613568972,0,1,1
45.74938269596314,81.02970752080935,0,1,0
32.493023225465706,70.87204892744907,1,1,0
17.25039868926879,103.90102080861506,1,0,0
31.58889286866625,57.54701276531096,0,2,0
35.67065339552076,73.89214910474486,0,1,0
31.461719546606357,55.15058828603904,1,3,0
5.157303361314523,43.599549775585885,0,0,0
15.274353890101576,57.76461818189429,1,1,1
21.029776373381942,69.25926405903176,1,4,0
23.106798850799443,61.4139555096548,1,1,0
31.448065170608135,56.15158040252288,0,0,0
26.132412011199047,41.873650726563326,0,1,0
7.975867695478785,68.3378885474261,1,1,0
28.562374212071557,39.90559251937996,1,2,0
31.327028943405878,85.20111927379205,1,2,0
30.71748537517248,71.64879505869007,0,3,0
36.96936870665546,40.848970010701386,0,3,0
34.00706585458685,63.81581845900273,1,2,0
29.51016095074124,54.95687188818834,1,1,0
23.158011462496237,76.3834902083836,2,3,0
4.068468797808109,96.80900892046289,1,1,0
29.15541862959103,32.49655060708511,0,1,0
26.492252245957335,72.30052158294835,1,1,0
27.258946046344484,66.79734408866719,1,1,0
8.679017090156284,83.42680152900931,0,1,0
11.027321515100851,74.26393256475379,1,0,0
36.637834239994845,54.960613365223615,0,3,0
23.52533815372014,63.618921286667636,0,3,0
32.178008368471495,54.07948286393022,1,3,1
24.339820513565513,91.52014277197196,0,2,0
24.357073673948918,70.42623297343884,0,1,0
35.259405671711974,108.02381371506014,0,1,0
17.80746326139151,68.78678372370759,0,1,0
25.153449323291802,55.831864661790746,0,2,1
18.452696535539488,39.72571214774346,0,0,1
18.786045270812213,33.9372064748811,2,0,0
20.289934518376327,38.317281139890206,0,2,1
26.665605259604554,75.34253302022967,0,0,0
18.255016540038277,80.17450046459868,0,4,1
39.06907350688225,38.37618595935733,1,0,0
13.264712373365953,87.90076628152231,0,0,0
21.757540270063693,60.33877896633121,1,1,1
18.7232273007099,72.93586023971099,1,1,0
41.3637346122448,102.24441256510849,1,4,0
26.358657318138896,87.93678631731063,0,1,1
36.382134473623616,64.62938704188335,1,1,0
6.173275523556336,52.17615549169425,0,2,1
27.204603190431108,26.9636919734139,2,1,0
34.675569547481246,55.616933615151595,1,5,0
24.98740787130509,65.7773952234461,0,3,0
36.78576450078421,50.25640945697633,0,4,1
17.792538598795534,67.3748606581539,0,2,1
40.912169282226955,71.53703765917537,1,1,0
51.58677748343101,65.50288036383843,0,1,0
19.64593727472409,56.99994838353081,0,2,0
18.65396974319074,73.37309343933455,0,1,1
41.44061372541241,78.83881299138818,1,2,0
42.95486574876855,48.19201845114308,1,2,0
17.72567967416078,98.2186475949254,1,1,0
18.95775819484971,68.02823735431477,1,1,0
20.61858469367391,70.37699245889695,0,1,0
7.8665938675886755,84.16428846513115,0,3,1
12.976176642189621,74.66432262527003,1,1,1
11.950310798975185,89.06273267826491,0,2,0
14.78642921875046,75.74248330403648,0,3,0
23.583781351358628,57.75125250719124,0,1,0
26.810576790438244,77.23007050412204,0,0,0
42.606005913768925,47.125475853586764,0,3,0
12.019751511134508,72.17119411553047,1,2,0
35.81186878171901,69.33540018711078,0,1,1
21.432133869293892,65.83766285454921,0,2,1
23.406435484170803,67.42924977122138,0,0,0
32.097833905999245,32.36301909004722,1,0,0
10.527335741252417,59.02550184518077,0,0,1
28.588916954208607,71.85689802282229,1,2,0
25.99742649855667,73.19712783994801,1,0,0
29.909415168097787,49.44649718148084,0,2,0
27.470023726893817,95.314156817294,2,1,0
53.46360167893073,52.676503035709985,2,1,0
16.34712018898421,89.38914401053474,1,3,1
17.62803653997819,78.5438872374337,1,1,1
16.522313682902826,57.07545380312394,0,1,0
17.334274570076943,105.50621785219023,0,0,0
16.351354472321788,46.1272633648704,0,4,0
38.26819837329062,88.38308347220003,0,0,0
41.04605097587826,90.01164636085957,2,4,0
17.151044475006284,56.5875958184671,0,1,0
14.011733122749256,97.84930600128658,1,2,0
29.656986676636848,64.99906970802094,1,1,0
17.373323468628342,75.77387258559715,1,1,0
31.595181813066134,75.20643677542441,2,1,0
26.435076250215598,67.31382517058904,0,1,0
5.811070620033217,86.21616546319564,0,1,1
42.57006241596074,85.86977441104426,0,1,0
45.55053207714626,35.029360535236385,0,0,0
16.64653571418737,96.08680485756305,0,3,0
19.347581280768193,36.750160239286515,0,1,1
27.43038468869886,90.65092408683314,1,0,0
28.0134814798443,92.53410273655166,0,3,1
31.902531272073965,48.18067139569604,0,1,0
48.1224544651962,61.7837142409083,1,2,0
21.87663327007141,47.88590663028128,0,1,0
14.420433065538555,65.70157939422529,0,2,1
7.448169263825673,63.839314316285176,1,1,1
15.22883952069697,85.59321064538679,1,2,0
23.602476325514434,96.20617492239218,1,4,0
45.53469436221345,97.91367621579913,0,0,0
17.788664411565943,58.75663946843396,1,1,0
26.68545541966678,65.81556252510944,1,0,0
23.802925247126975,36.331236155580996,0,0,0
38.26071928137701,53.88259867007623,1,2,0
54.32318911048346,89.29703266194915,1,0,0
17.629574724956154,102.31165647096464,0,1,1
18.126726689781336,45.31302256240156,0,0,0
36.52993052482886,58.15071481694211,2,0,0
32.182697875515736,69.47188486082146,1,3,0
46.1604879088324,75.60322317639212,0,3,0
31.007138223911568,53.807929601567075,1,1,0
19.688494910555285,78.4812208892818,0,3,0
31.087857968307713,60.523213058581675,0,1,0
37.30444296699489,69.71095458243441,0,5,0
33.84578617436837,80.925684960074,2,1,0
30.087288373287574,70.12844539621875,2,3,1
36.80009627506985,61.272282189468626,0,1,0
38.03154708534807,67.80780392148338,0,2,0
40.58590789245032,68.2327408158933,0,1,0
31.78451865107571,62.59977940235744,2,2,0
21.99458303619775,64.82407874665795,2,0,0
25.760564237199873,101.97294341009435,1,2,1
38.47810759810028,81.21838895882478,1,1,0
14.196771948153167,64.09039363941679,1,1,0
28.424079706474814,83.93908809021471,0,2,1
19.279934252071673,63.3236102048798,0,1,0
24.34493787521781,93.46249275173282,0,2,1
39.341422351287584,77.39284384396188,1,0,0
26.29318881623884,67.85395711991542,1,0,0
24.557238577873786,78.95433851620555,0,2,0
7.681726308240969,38.58247695863001,2,1,0
32.95504279232665,47.4646506218039,0,1,0
31.745810173692906,46.121499872018894,0,4,0
49.95905667966552,72.85886189527413,1,2,0
20.306661180563992,104.65029998970184,1,1,0
26.629803931967267,114.62600292385264,1,1,0
26.992604204529062,82.76102202881515,0,1,0
42.92943935716169,80.01688949888914,0,2,0
22.856453611356574,33.97884531694522,1,1,0
27.34825830924407,59.14652400531956,0,3,0
31.29475811659847,54.24432496183522,0,0,0
26.239309477876297,57.58304803497768,1,0,0
18.64279662539366,66.63712362830421,0,4,1
26.32907991477969,60.55818844605746,1,2,0
36.883580998317264,30.414003792484245,1,2,0
11.681816407067277,84.95820512235068,0,1,0
25.59563608976251,48.54513948520387,0,3,0
15.598550220729921,74.78493728222298,1,3,0
38.34055954709811,111.48165339499947,1,2,0
5.721757142594703,51.61230816827153,1,0,0
17.29293783274094,20.0,1,0,0
28.52654250077425,64.27991556239779,1,0,0
42.786288350812086,92.01919269997143,2,1,0
23.210996867124145,109.16694908441188,0,0,0
17.33760567968162,45.40900811095166,0,2,1
46.57388483328708,79.93398446473043,0,0,0
6.623833195005072,60.693790864398935,0,4,1
1.0,67.88103291391728,0,0,0
29.28017340063999,120.0,0,0,1
17.975349307768667,39.94059343209693,2,0,0
11.745206194431441,75.07479322989147,0,2,1
32.50027736759224,79.35386343530867,0,0,0
26.925608565254386,91.71572649878695,0,2,1
17.23105643115926,71.95966306941791,0,1,1
8.636347215949268,76.16101079008205,0,2,1
34.469487939361734,62.16702865156418,0,1,0
31.80241413550393,75.38253882490214,0,2,1
22.809889634647405,63.13615449005179,1,3,0
46.15964395257199,82.43143779712102,1,0,0
11.158982804086168,62.60779327912732,1,3,0
5.693697948903134,77.54200787804373,1,3,0
15.697103161425067,69.41474372630043,0,2,0
23.452967803734026,92.52100501544336,1,1,0
26.9200733918723,68.97212552823028,1,1,0
21.10516730572404,34.53935063586237,0,3,0
28.22466475817156,95.23843001427983,1,2,0
8.981526909714669,51.885353982747624,0,1,0
41.32517524887912,56.924673227023604,1,2,0
23.014185859289174,58.086774119130155,2,0,0
37.407549979057535,97.48876186341634,0,0,0
28.11270415653245,27.28651572042608,1,3,0
29.481038629845408,120.0,1,1,1
30.837207362786444,91.12113618132103,2,2,0
29.372502720207777,74.4647782825832,0,1,0
31.712673118410528,68.90211998767427,1,1,0
39.94983036158918,75.71108149715315,0,1,0
26.35825403641764,80.42244856758677,0,4,0
32.50804509106215,82.90431171900114,0,0,0
22.92317166855328,81.11208932006897,2,1,0
41.281406585393675,71.79161362510497,1,3,0
15.883292375288764,66.05323159385348,1,0,0
45.611285194929785,66.97453432692977,2,1,0
23.51810459226788,66.10183439294639,0,1,0
6.830698774583422,92.67540193734129,0,0,1
25.537252978929473,81.87113444561724,0,3,0
15.82738011030143,20.0,0,0,0
34.08772258786469,83.11801553059522,0,2,0
16.168512248371307,73.8947238943755,0,0,0
18.645798801422643,69.62582487108205,0,2,1
1.3255112286536281,62.229630938222286,0,1,0
18.57232416901108,92.48225439972028,0,3,1
1.0,88.95052924245715,0,3,0
4.99316611817132,54.54244664352782,2,2,0
33.12497587373157,78.1410457424907,1,3,0
33.42960190380999,50.56686530917428,2,2,0
29.105490741419576,42.407636704221396,0,1,0
12.396286282449445,57.4656555082007,0,0,1
23.427463726296242,87.24786944765518,1,2,0
23.956769530913178,89.06250090752174,0,0,0
10.099623729689492,80.26170840194585,0,1,1
42.04077962120581,84.50191573695994,0,0,0
34.528347486908054,80.32356574229917,0,0,0
21.348429914044033,57.17036809554096,0,4,1
24.32263006793437,78.63845089347882,0,2,0
26.50059369537063,86.00819050455365,1,0,0
1.0,85.08582659627149,0,3,1
21.033871409752837,93.77826742949286,0,0,0
15.816189024026418,84.16607694402127,1,1,0
11.980559881261014,77.02896415083165,0,2,1
20.62679648536854,91.40300476632855,0,2,0
45.57223832219427,69.4695748150188,1,1,0
31.690114335204118,52.36250697544564,0,4,0
17.14585212260644,66.73866072112472,0,1,0
30.8709933762739,55.10194710387102,0,2,0
